id,title,url,pageUrl,author,createdAt,score,commentCount,wordCount,tags,excerpt
QNLrEbZunENxsMAv2,Problems in AI Alignment: A Scale Model,https://www.lesswrong.com/posts/QNLrEbZunENxsMAv2/problems-in-ai-alignment-a-scale-model,https://www.lesswrong.com/posts/QNLrEbZunENxsMAv2/problems-in-ai-alignment-a-scale-model,,2025-05-22T19:22:50.475000+00:00,-1,3,,,
JrTk2pbqp7BFwPAKw,Reward button alignment,https://www.lesswrong.com/posts/JrTk2pbqp7BFwPAKw/reward-button-alignment,https://www.lesswrong.com/posts/JrTk2pbqp7BFwPAKw/reward-button-alignment,,2025-05-22T17:36:50.078000+00:00,50,15,,,
BjeesS4cosB2f4PAj,We're Not Advertising Enough (Post 3 of 7 on AI Governance),https://www.lesswrong.com/posts/BjeesS4cosB2f4PAj/we-re-not-advertising-enough-post-3-of-7-on-ai-governance,https://www.lesswrong.com/posts/BjeesS4cosB2f4PAj/we-re-not-advertising-enough-post-3-of-7-on-ai-governance,,2025-05-22T17:05:59.329000+00:00,110,10,,,
eHfnJFrdW2LddCW4w,Which AI Safety techniques will be ineffective against diffusion models?,https://www.lesswrong.com/posts/eHfnJFrdW2LddCW4w/which-ai-safety-techniques-will-be-ineffective-against,https://www.lesswrong.com/posts/eHfnJFrdW2LddCW4w/which-ai-safety-techniques-will-be-ineffective-against,,2025-05-21T18:13:46.092000+00:00,6,1,,,
czdhfaoHKn52DHRbC,The Real AI Safety Risk Is a Conceptual Exploit: Anthropomorphism,https://www.lesswrong.com/posts/czdhfaoHKn52DHRbC/the-real-ai-safety-risk-is-a-conceptual-exploit,https://www.lesswrong.com/posts/czdhfaoHKn52DHRbC/the-real-ai-safety-risk-is-a-conceptual-exploit,,2025-05-21T16:29:41.600000+00:00,-2,0,,,
BaigpPyZpkZuSjmAz,"The Need for Political Advertising
(Post 2 of 7 on AI Governance)",https://www.lesswrong.com/posts/BaigpPyZpkZuSjmAz/the-need-for-political-advertising-post-2-of-7-on-ai,https://www.lesswrong.com/posts/BaigpPyZpkZuSjmAz/the-need-for-political-advertising-post-2-of-7-on-ai,,2025-05-21T00:44:06.560000+00:00,59,2,,,
Mrjjo4JiD29cK8Cna,A Sketch of Belocracy: a new system of governance,https://www.lesswrong.com/posts/Mrjjo4JiD29cK8Cna/a-sketch-of-belocracy-a-new-system-of-governance,https://www.lesswrong.com/posts/Mrjjo4JiD29cK8Cna/a-sketch-of-belocracy-a-new-system-of-governance,,2025-05-20T18:30:54.620000+00:00,5,0,,,
HFcriD29cw3E5QLCR,Selective regularization for alignment-focused representation engineering,https://www.lesswrong.com/posts/HFcriD29cw3E5QLCR/selective-regularization-for-alignment-focused,https://www.lesswrong.com/posts/HFcriD29cw3E5QLCR/selective-regularization-for-alignment-focused,,2025-05-20T12:54:09.111000+00:00,21,3,,,
CwdCYmsutwXwnYtEF,[Paper] Safety by Measurement: A Systematic Literature Review of AI Safety Evaluation Methods,https://www.lesswrong.com/posts/CwdCYmsutwXwnYtEF/paper-safety-by-measurement-a-systematic-literature-review,https://www.lesswrong.com/posts/CwdCYmsutwXwnYtEF/paper-safety-by-measurement-a-systematic-literature-review,,2025-05-19T10:38:22.570000+00:00,22,0,,,
TkM5CgJ63vvdFKFdB,Who wants a free AI Safety Domain?,https://www.lesswrong.com/posts/TkM5CgJ63vvdFKFdB/who-wants-a-free-ai-safety-domain,https://www.lesswrong.com/posts/TkM5CgJ63vvdFKFdB/who-wants-a-free-ai-safety-domain,,2025-05-18T00:37:25.865000+00:00,5,0,,,
TGQrqqptazFeRfHBR,Will we survive if AI solves engineering before deception?,https://www.lesswrong.com/posts/TGQrqqptazFeRfHBR/will-we-survive-if-ai-solves-engineering-before-deception,https://www.lesswrong.com/posts/TGQrqqptazFeRfHBR/will-we-survive-if-ai-solves-engineering-before-deception,,2025-05-17T19:22:57.925000+00:00,21,13,,,
qhjNejRxbMGQp4wHt,How Fast Can Algorithms Advance Capabilities? | Epoch Gradient Update,https://www.lesswrong.com/posts/qhjNejRxbMGQp4wHt/how-fast-can-algorithms-advance-capabilities-or-epoch,https://www.lesswrong.com/posts/qhjNejRxbMGQp4wHt/how-fast-can-algorithms-advance-capabilities-or-epoch,,2025-05-16T21:38:46.822000+00:00,39,10,,,
C6Aaba47JeLQzJoe7,US-China trade talks should pave way for AI safety treaty [SCMP crosspost],https://www.lesswrong.com/posts/C6Aaba47JeLQzJoe7/us-china-trade-talks-should-pave-way-for-ai-safety-treaty,https://www.lesswrong.com/posts/C6Aaba47JeLQzJoe7/us-china-trade-talks-should-pave-way-for-ai-safety-treaty,,2025-05-16T16:55:44.344000+00:00,10,0,,,
uiDzyswwmzNP8mJzs,AI Safety Thursdays: Understanding The Self-Other Overlap Approach,https://www.lesswrong.com/events/uiDzyswwmzNP8mJzs/ai-safety-thursdays-understanding-the-self-other-overlap,https://www.lesswrong.com/events/uiDzyswwmzNP8mJzs/ai-safety-thursdays-understanding-the-self-other-overlap,,2025-05-15T18:41:33.091000+00:00,2,0,,,
CSFa9rvGNGAfCzBk6,Problems with instruction-following as an alignment target,https://www.lesswrong.com/posts/CSFa9rvGNGAfCzBk6/problems-with-instruction-following-as-an-alignment-target,https://www.lesswrong.com/posts/CSFa9rvGNGAfCzBk6/problems-with-instruction-following-as-an-alignment-target,,2025-05-15T15:41:48.748000+00:00,51,14,,,
EgRJtwQurNzz8CEfJ,Dodging systematic human errors in scalable oversight,https://www.lesswrong.com/posts/EgRJtwQurNzz8CEfJ/dodging-systematic-human-errors-in-scalable-oversight,https://www.lesswrong.com/posts/EgRJtwQurNzz8CEfJ/dodging-systematic-human-errors-in-scalable-oversight,,2025-05-14T15:19:39.352000+00:00,33,3,,,
Ws6KS7DtQ3F9Gv8ym,Announcing Trajectory Labs - A Toronto AI Safety Office,https://www.lesswrong.com/posts/Ws6KS7DtQ3F9Gv8ym/announcing-trajectory-labs-a-toronto-ai-safety-office,https://www.lesswrong.com/posts/Ws6KS7DtQ3F9Gv8ym/announcing-trajectory-labs-a-toronto-ai-safety-office,,2025-05-13T21:04:11.271000+00:00,30,3,,,
ab3kHvEDKA2pyu7v2,Apply for ARBOx2: an ML safety intensive [deadline: 25th of May 2025],https://www.lesswrong.com/posts/ab3kHvEDKA2pyu7v2/apply-for-arbox2-an-ml-safety-intensive-deadline-25th-of-may,https://www.lesswrong.com/posts/ab3kHvEDKA2pyu7v2/apply-for-arbox2-an-ml-safety-intensive-deadline-25th-of-may,,2025-05-13T18:08:53.978000+00:00,3,0,,,
LSJx5EnQEW6s5Juw6,No-self as an alignment target,https://www.lesswrong.com/posts/LSJx5EnQEW6s5Juw6/no-self-as-an-alignment-target,https://www.lesswrong.com/posts/LSJx5EnQEW6s5Juw6/no-self-as-an-alignment-target,,2025-05-13T01:48:29.456000+00:00,35,5,,,
gLNPf8Tv6f8nSjJjg,[Part-time AI Safety Research Program] MARS 3.0 Applications Open for Participants & Recruiting Mentors,https://www.lesswrong.com/posts/gLNPf8Tv6f8nSjJjg/part-time-ai-safety-research-program-mars-3-0-applications,https://www.lesswrong.com/posts/gLNPf8Tv6f8nSjJjg/part-time-ai-safety-research-program-mars-3-0-applications,,2025-05-12T19:55:01.595000+00:00,3,0,,,
X6ARP8hoesosoYKwE,Cambridge Boston Alignment Initiative Summer Research Fellowship in AI Safety (Deadline: May 18),https://www.lesswrong.com/posts/X6ARP8hoesosoYKwE/cambridge-boston-alignment-initiative-summer-research,https://www.lesswrong.com/posts/X6ARP8hoesosoYKwE/cambridge-boston-alignment-initiative-summer-research,,2025-05-12T16:20:35.640000+00:00,8,0,,,
cJQZAueoPC6aTncKK,AIs at the current capability level may be important for future safety work,https://www.lesswrong.com/posts/cJQZAueoPC6aTncKK/ais-at-the-current-capability-level-may-be-important-for,https://www.lesswrong.com/posts/cJQZAueoPC6aTncKK/ais-at-the-current-capability-level-may-be-important-for,,2025-05-12T14:06:11.872000+00:00,82,2,,,
GCQFkp74iikb6Fq6m,AI's Hidden Game: Understanding Strategic Deception in AI and Why It Matters for Our Future,https://www.lesswrong.com/posts/GCQFkp74iikb6Fq6m/ai-s-hidden-game-understanding-strategic-deception-in-ai-and,https://www.lesswrong.com/posts/GCQFkp74iikb6Fq6m/ai-s-hidden-game-understanding-strategic-deception-in-ai-and,,2025-05-09T20:01:30.473000+00:00,4,0,,,
oD7uHZfbaCoepmhhc,Post EAG London AI x-Safety Co-working Retreat,https://www.lesswrong.com/events/oD7uHZfbaCoepmhhc/post-eag-london-ai-x-safety-co-working-retreat,https://www.lesswrong.com/events/oD7uHZfbaCoepmhhc/post-eag-london-ai-x-safety-co-working-retreat,,2025-05-08T23:00:30.789000+00:00,10,0,,,
TeTegzR8X5CuKgMc3,Misalignment and Strategic Underperformance: An Analysis of Sandbagging and Exploration Hacking,https://www.lesswrong.com/posts/TeTegzR8X5CuKgMc3/misalignment-and-strategic-underperformance-an-analysis-of,https://www.lesswrong.com/posts/TeTegzR8X5CuKgMc3/misalignment-and-strategic-underperformance-an-analysis-of,,2025-05-08T19:06:29.469000+00:00,77,3,,,
iELyAqizJkizBQbfr,An alignment safety case sketch based on debate,https://www.lesswrong.com/posts/iELyAqizJkizBQbfr/an-alignment-safety-case-sketch-based-on-debate,https://www.lesswrong.com/posts/iELyAqizJkizBQbfr/an-alignment-safety-case-sketch-based-on-debate,,2025-05-08T15:02:06.345000+00:00,57,21,,,
qdxNsbY5kYNqcgzFb,Mechanistic Interpretability Via Learning Differential Equations: AI Safety Camp Project Intermediate Report.,https://www.lesswrong.com/posts/qdxNsbY5kYNqcgzFb/mechanistic-interpretability-via-learning-differential,https://www.lesswrong.com/posts/qdxNsbY5kYNqcgzFb/mechanistic-interpretability-via-learning-differential,,2025-05-08T14:45:36.344000+00:00,8,0,,,
Lo3CWaeaRtw8JzvoL,Concept-anchored representation engineering for alignment,https://www.lesswrong.com/posts/Lo3CWaeaRtw8JzvoL/concept-anchored-representation-engineering-for-alignment,https://www.lesswrong.com/posts/Lo3CWaeaRtw8JzvoL/concept-anchored-representation-engineering-for-alignment,,2025-05-08T08:59:54.064000+00:00,5,0,,,
JjTffsoySmdbwKyMT,"Relational Alignment: Trust, Repair, and the Emotional Work of AI",https://www.lesswrong.com/posts/JjTffsoySmdbwKyMT/relational-alignment-trust-repair-and-the-emotional-work-of,https://www.lesswrong.com/posts/JjTffsoySmdbwKyMT/relational-alignment-trust-repair-and-the-emotional-work-of,,2025-05-08T02:44:23.338000+00:00,3,0,,,
J7Ju6t6QCpgbnYx4D,Please Donate to CAIP (Post 1 of 7 on AI Governance),https://www.lesswrong.com/posts/J7Ju6t6QCpgbnYx4D/please-donate-to-caip-post-1-of-7-on-ai-governance,https://www.lesswrong.com/posts/J7Ju6t6QCpgbnYx4D/please-donate-to-caip-post-1-of-7-on-ai-governance,,2025-05-07T17:13:46.761000+00:00,119,20,,,
tbnw7LbNApvxNLAg8,UK AISI’s Alignment Team: Research Agenda,https://www.lesswrong.com/posts/tbnw7LbNApvxNLAg8/uk-aisi-s-alignment-team-research-agenda,https://www.lesswrong.com/posts/tbnw7LbNApvxNLAg8/uk-aisi-s-alignment-team-research-agenda,,2025-05-07T16:33:41.176000+00:00,113,2,,,
GGqBijQWnb7umG4fk,"AI Safety at the Frontier: Paper Highlights, April '25",https://www.lesswrong.com/posts/GGqBijQWnb7umG4fk/ai-safety-at-the-frontier-paper-highlights-april-25,https://www.lesswrong.com/posts/GGqBijQWnb7umG4fk/ai-safety-at-the-frontier-paper-highlights-april-25,,2025-05-06T14:22:44.533000+00:00,4,0,,,
paKMjhbk4iydRzwtN,Replicator->Vehicle Alignment and Human->AI Alignment,https://www.lesswrong.com/posts/paKMjhbk4iydRzwtN/replicator-greater-than-vehicle-alignment-and-human-greater,https://www.lesswrong.com/posts/paKMjhbk4iydRzwtN/replicator-greater-than-vehicle-alignment-and-human-greater,,2025-05-05T19:23:55.450000+00:00,0,3,,,
6hy7tsB2pkpRHqazG,The Sweet Lesson: AI Safety Should Scale With Compute,https://www.lesswrong.com/posts/6hy7tsB2pkpRHqazG/the-sweet-lesson-ai-safety-should-scale-with-compute,https://www.lesswrong.com/posts/6hy7tsB2pkpRHqazG/the-sweet-lesson-ai-safety-should-scale-with-compute,,2025-05-05T19:03:28.748000+00:00,97,3,,,
ZLuwGys2du8Difumu,Community Feedback Request: AI Safety Intro for General Public ,https://www.lesswrong.com/posts/ZLuwGys2du8Difumu/community-feedback-request-ai-safety-intro-for-general,https://www.lesswrong.com/posts/ZLuwGys2du8Difumu/community-feedback-request-ai-safety-intro-for-general,,2025-05-05T16:38:42.096000+00:00,6,5,,,
wgENfqD8HgADgq4rv,Why “Solving Alignment” Is Likely a Category Mistake,https://www.lesswrong.com/posts/wgENfqD8HgADgq4rv/why-solving-alignment-is-likely-a-category-mistake,https://www.lesswrong.com/posts/wgENfqD8HgADgq4rv/why-solving-alignment-is-likely-a-category-mistake,,2025-05-05T04:26:50.825000+00:00,21,3,,,
hmds9eDjqFaadCk4F,Overview: AI Safety Outreach Grassroots Orgs,https://www.lesswrong.com/posts/hmds9eDjqFaadCk4F/overview-ai-safety-outreach-grassroots-orgs,https://www.lesswrong.com/posts/hmds9eDjqFaadCk4F/overview-ai-safety-outreach-grassroots-orgs,,2025-05-04T17:39:10.352000+00:00,47,8,,,
PwnadG4BFjaER3MGf,Interpretability Will Not Reliably Find Deceptive AI,https://www.lesswrong.com/posts/PwnadG4BFjaER3MGf/interpretability-will-not-reliably-find-deceptive-ai,https://www.lesswrong.com/posts/PwnadG4BFjaER3MGf/interpretability-will-not-reliably-find-deceptive-ai,,2025-05-04T16:32:29.643000+00:00,329,68,,,
mjzj3pfXrjspAPkbM,SimpleStories: A Better Synthetic Dataset and Tiny Models for Interpretability,https://www.lesswrong.com/posts/mjzj3pfXrjspAPkbM/simplestories-a-better-synthetic-dataset-and-tiny-models-for,https://www.lesswrong.com/posts/mjzj3pfXrjspAPkbM/simplestories-a-better-synthetic-dataset-and-tiny-models-for,,2025-05-03T14:04:08.871000+00:00,15,0,,,
LRZdLogWdMJMSDtpg,Alignment Structure Direction - Recursive Adversarial Oversight(RAO),https://www.lesswrong.com/posts/LRZdLogWdMJMSDtpg/alignment-structure-direction-recursive-adversarial,https://www.lesswrong.com/posts/LRZdLogWdMJMSDtpg/alignment-structure-direction-recursive-adversarial,,2025-05-02T17:51:47.728000+00:00,2,0,,,
WkCfvqyjCzvRrwkaQ,AI Governance to Avoid Extinction: The Strategic Landscape and Actionable Research Questions,https://www.lesswrong.com/posts/WkCfvqyjCzvRrwkaQ/ai-governance-to-avoid-extinction-the-strategic-landscape,https://www.lesswrong.com/posts/WkCfvqyjCzvRrwkaQ/ai-governance-to-avoid-extinction-the-strategic-landscape,,2025-05-01T22:46:10.337000+00:00,105,7,,,
h5tt9r2WCz7BjmeE3,How to specify an alignment target,https://www.lesswrong.com/posts/h5tt9r2WCz7BjmeE3/how-to-specify-an-alignment-target,https://www.lesswrong.com/posts/h5tt9r2WCz7BjmeE3/how-to-specify-an-alignment-target,,2025-05-01T21:11:22.393000+00:00,14,2,,,
wzCtwYtojMabyEg2L,What is Inadequate about Bayesianism for AI Alignment: Motivating Infra-Bayesianism,https://www.lesswrong.com/posts/wzCtwYtojMabyEg2L/what-is-inadequate-about-bayesianism-for-ai-alignment,https://www.lesswrong.com/posts/wzCtwYtojMabyEg2L/what-is-inadequate-about-bayesianism-for-ai-alignment,,2025-05-01T19:06:15.711000+00:00,48,1,,,
TQbptN7F4ijPnQRLy,Video and transcript of talk on automating alignment research,https://www.lesswrong.com/posts/TQbptN7F4ijPnQRLy/video-and-transcript-of-talk-on-automating-alignment,https://www.lesswrong.com/posts/TQbptN7F4ijPnQRLy/video-and-transcript-of-talk-on-automating-alignment,,2025-04-30T17:43:06.557000+00:00,27,0,,,
nJcuj4rtuefeTRFHp,Can we safely automate alignment research?,https://www.lesswrong.com/posts/nJcuj4rtuefeTRFHp/can-we-safely-automate-alignment-research,https://www.lesswrong.com/posts/nJcuj4rtuefeTRFHp/can-we-safely-automate-alignment-research,,2025-04-30T17:37:13.193000+00:00,47,29,,,
x59FhzuM9yuvZHAHW,Scaling Laws for Scalable Oversight,https://www.lesswrong.com/posts/x59FhzuM9yuvZHAHW/scaling-laws-for-scalable-oversight,https://www.lesswrong.com/posts/x59FhzuM9yuvZHAHW/scaling-laws-for-scalable-oversight,,2025-04-30T12:13:32.412000+00:00,37,1,,,
h89L5FMAkEBNsZ3xM,A single principle related to many Alignment subproblems?,https://www.lesswrong.com/posts/h89L5FMAkEBNsZ3xM/a-single-principle-related-to-many-alignment-subproblems-2,https://www.lesswrong.com/posts/h89L5FMAkEBNsZ3xM/a-single-principle-related-to-many-alignment-subproblems-2,,2025-04-30T09:49:21.181000+00:00,43,34,,,
a2hXjZDKytuinAEAK,Seeking advice on careers in AI Safety,https://www.lesswrong.com/posts/a2hXjZDKytuinAEAK/seeking-advice-on-careers-in-ai-safety,https://www.lesswrong.com/posts/a2hXjZDKytuinAEAK/seeking-advice-on-careers-in-ai-safety,,2025-04-27T23:59:00.039000+00:00,8,2,,,
uyfmdMKGjYHqiLbbX,Thin Alignment Can't Solve Thick Problems,https://www.lesswrong.com/posts/uyfmdMKGjYHqiLbbX/thin-alignment-can-t-solve-thick-problems,https://www.lesswrong.com/posts/uyfmdMKGjYHqiLbbX/thin-alignment-can-t-solve-thick-problems,,2025-04-27T22:42:14.851000+00:00,11,2,,,
SebmGh9HYdd8GZtHA,"""The Urgency of Interpretability"" (Dario Amodei)",https://www.lesswrong.com/posts/SebmGh9HYdd8GZtHA/the-urgency-of-interpretability-dario-amodei,https://www.lesswrong.com/posts/SebmGh9HYdd8GZtHA/the-urgency-of-interpretability-dario-amodei,,2025-04-27T04:31:50.090000+00:00,31,23,,,
W3KfxjbqBAnifBQoi,We should try to automate AI safety work asap,https://www.lesswrong.com/posts/W3KfxjbqBAnifBQoi/we-should-try-to-automate-ai-safety-work-asap,https://www.lesswrong.com/posts/W3KfxjbqBAnifBQoi/we-should-try-to-automate-ai-safety-work-asap,,2025-04-26T16:35:43.770000+00:00,113,10,,,
WbBe7LKNwv7fBgqii,AI Safety & Entrepreneurship v1.0,https://www.lesswrong.com/posts/WbBe7LKNwv7fBgqii/ai-safety-and-entrepreneurship-v1-0,https://www.lesswrong.com/posts/WbBe7LKNwv7fBgqii/ai-safety-and-entrepreneurship-v1-0,,2025-04-26T14:37:11.037000+00:00,16,0,,,
XLNxrFfkyrdktuzqn,Why would AI companies use human-level AI to do alignment research?,https://www.lesswrong.com/posts/XLNxrFfkyrdktuzqn/why-would-ai-companies-use-human-level-ai-to-do-alignment,https://www.lesswrong.com/posts/XLNxrFfkyrdktuzqn/why-would-ai-companies-use-human-level-ai-to-do-alignment,,2025-04-25T19:12:56.202000+00:00,29,8,,,
TCGgiJAinGgcMEByt,“The Era of Experience” has an unsolved technical alignment problem,https://www.lesswrong.com/posts/TCGgiJAinGgcMEByt/the-era-of-experience-has-an-unsolved-technical-alignment,https://www.lesswrong.com/posts/TCGgiJAinGgcMEByt/the-era-of-experience-has-an-unsolved-technical-alignment,,2025-04-24T13:57:38.984000+00:00,115,48,,,
iS4g58qQEJzjMzYZJ,What AI safety plans are there?,https://www.lesswrong.com/posts/iS4g58qQEJzjMzYZJ/what-ai-safety-plans-are-there,https://www.lesswrong.com/posts/iS4g58qQEJzjMzYZJ/what-ai-safety-plans-are-there,,2025-04-23T22:58:06.885000+00:00,17,3,,,
nuDJNyG5XLQjtvaeg,Is alignment reducible to becoming more coherent?,https://www.lesswrong.com/posts/nuDJNyG5XLQjtvaeg/is-alignment-reducible-to-becoming-more-coherent,https://www.lesswrong.com/posts/nuDJNyG5XLQjtvaeg/is-alignment-reducible-to-becoming-more-coherent,,2025-04-22T23:47:34.531000+00:00,19,0,,,
AbnfsnEEmHFmprGzm,The EU Is Asking for Feedback on Frontier AI Regulation (Open to Global Experts)—This Post Breaks Down What’s at Stake for AI Safety,https://www.lesswrong.com/posts/AbnfsnEEmHFmprGzm/the-eu-is-asking-for-feedback-on-frontier-ai-regulation-open,https://www.lesswrong.com/posts/AbnfsnEEmHFmprGzm/the-eu-is-asking-for-feedback-on-frontier-ai-regulation-open,,2025-04-22T20:39:40.781000+00:00,62,13,,,
wfDfPCkPcvi4N7tZN,"Alignment from equivariance II - language equivariance as a way of figuring out what an AI ""means""",https://www.lesswrong.com/posts/wfDfPCkPcvi4N7tZN/alignment-from-equivariance-ii-language-equivariance-as-a,https://www.lesswrong.com/posts/wfDfPCkPcvi4N7tZN/alignment-from-equivariance-ii-language-equivariance-as-a,,2025-04-22T19:04:37.099000+00:00,5,1,,,
TLycwujgg7FKMwW2a,"10 Principles for Real Alignment
",https://www.lesswrong.com/posts/TLycwujgg7FKMwW2a/ai-doesn-t-need-to-become-human-it-needs-boundaries,https://www.lesswrong.com/posts/TLycwujgg7FKMwW2a/ai-doesn-t-need-to-become-human-it-needs-boundaries,,2025-04-21T22:18:54.872000+00:00,-7,0,,,
BFWbufKSPR36k8wc9,Feature-Based Analysis of Safety-Relevant Multi-Agent Behavior,https://www.lesswrong.com/posts/BFWbufKSPR36k8wc9/feature-based-analysis-of-safety-relevant-multi-agent,https://www.lesswrong.com/posts/BFWbufKSPR36k8wc9/feature-based-analysis-of-safety-relevant-multi-agent,,2025-04-21T18:12:13.548000+00:00,10,0,,,
gHheKspmTAYqEagbT,Evaluating Oversight Robustness with Incentivized Reward Hacking,https://www.lesswrong.com/posts/gHheKspmTAYqEagbT/evaluating-oversight-robustness-with-incentivized-reward,https://www.lesswrong.com/posts/gHheKspmTAYqEagbT/evaluating-oversight-robustness-with-incentivized-reward,,2025-04-20T16:53:44.897000+00:00,7,2,,,
M8djBWCZkGfd49PSG,Developing AI Safety: Bridging the Power-Ethics Gap (Introducing New Concepts),https://www.lesswrong.com/posts/M8djBWCZkGfd49PSG/developing-ai-safety-bridging-the-power-ethics-gap,https://www.lesswrong.com/posts/M8djBWCZkGfd49PSG/developing-ai-safety-bridging-the-power-ethics-gap,,2025-04-20T04:40:42.983000+00:00,3,0,,,
L888pe7echhmSTXmL,"AI, Alignment & the Art of Relationship Design",https://www.lesswrong.com/posts/L888pe7echhmSTXmL/ai-alignment-and-the-art-of-relationship-design,https://www.lesswrong.com/posts/L888pe7echhmSTXmL/ai-alignment-and-the-art-of-relationship-design,,2025-04-19T00:47:02.591000+00:00,6,4,,,
o3sEHE8cqQ5hcqgkG,"What Makes an AI Startup ""Net Positive"" for Safety?",https://www.lesswrong.com/posts/o3sEHE8cqQ5hcqgkG/what-makes-an-ai-startup-net-positive-for-safety,https://www.lesswrong.com/posts/o3sEHE8cqQ5hcqgkG/what-makes-an-ai-startup-net-positive-for-safety,,2025-04-18T20:33:22.682000+00:00,82,23,,,
GgCgRqKkkqsrxZFu5,Alignment Does Not Need to Be Opaque! An Introduction to Feature Steering with Reinforcement Learning,https://www.lesswrong.com/posts/GgCgRqKkkqsrxZFu5/alignment-does-not-need-to-be-opaque-an-introduction-to,https://www.lesswrong.com/posts/GgCgRqKkkqsrxZFu5/alignment-does-not-need-to-be-opaque-an-introduction-to,,2025-04-18T19:34:49.357000+00:00,10,0,,,
jjWgrqbHLDFftPccv,Automating Mechanistic Interpretability via Program Synthesis,https://www.lesswrong.com/posts/jjWgrqbHLDFftPccv/automating-mechanistic-interpretability-via-program,https://www.lesswrong.com/posts/jjWgrqbHLDFftPccv/automating-mechanistic-interpretability-via-program,,2025-04-17T10:58:46.748000+00:00,1,1,,,
GSGmaTuCXzWmETQKG,"An artistic illustration of Scalable Oversight - ""A world apart, neither gods nor mortals""",https://www.lesswrong.com/posts/GSGmaTuCXzWmETQKG/an-artistic-illustration-of-scalable-oversight-a-world-apart,https://www.lesswrong.com/posts/GSGmaTuCXzWmETQKG/an-artistic-illustration-of-scalable-oversight-a-world-apart,,2025-04-16T12:41:44.874000+00:00,1,0,,,
YeQe36XiY4BhrtRh5,ASI existential risk: Reconsidering Alignment as a Goal,https://www.lesswrong.com/posts/YeQe36XiY4BhrtRh5/asi-existential-risk-reconsidering-alignment-as-a-goal-1,https://www.lesswrong.com/posts/YeQe36XiY4BhrtRh5/asi-existential-risk-reconsidering-alignment-as-a-goal-1,,2025-04-15T19:57:42.547000+00:00,93,14,,,
4QRvFCzhFbedmNfp4,"To be legible, evidence of misalignment probably has to be behavioral",https://www.lesswrong.com/posts/4QRvFCzhFbedmNfp4/to-be-legible-evidence-of-misalignment-probably-has-to-be,https://www.lesswrong.com/posts/4QRvFCzhFbedmNfp4/to-be-legible-evidence-of-misalignment-probably-has-to-be,,2025-04-15T18:14:53.022000+00:00,58,19,,,
nnzb7prw2XC8cFhnP,OpenAI #13: Altman at TED and OpenAI Cutting Corners on Safety Testing,https://www.lesswrong.com/posts/nnzb7prw2XC8cFhnP/openai-13-altman-at-ted-and-openai-cutting-corners-on-safety,https://www.lesswrong.com/posts/nnzb7prw2XC8cFhnP/openai-13-altman-at-ted-and-openai-cutting-corners-on-safety,,2025-04-15T15:30:02.518000+00:00,48,3,,,
rF7MQWGbqQjEkeLJA,Map of AI Safety v2,https://www.lesswrong.com/posts/rF7MQWGbqQjEkeLJA/map-of-ai-safety-v2,https://www.lesswrong.com/posts/rF7MQWGbqQjEkeLJA/map-of-ai-safety-v2,,2025-04-15T13:04:40.993000+00:00,64,4,,,
7QTQAE952zkYqJucm,Correcting Deceptive Alignment  using a Deontological Approach,https://www.lesswrong.com/posts/7QTQAE952zkYqJucm/correcting-deceptive-alignment-using-a-deontological,https://www.lesswrong.com/posts/7QTQAE952zkYqJucm/correcting-deceptive-alignment-using-a-deontological,,2025-04-14T22:07:57.860000+00:00,8,0,,,
PSn7xuWjJeSwWhWJS,Religious Persistence: A Missing Primitive for Robust Alignment,https://www.lesswrong.com/posts/PSn7xuWjJeSwWhWJS/religious-persistence-a-missing-primitive-for-robust,https://www.lesswrong.com/posts/PSn7xuWjJeSwWhWJS/religious-persistence-a-missing-primitive-for-robust,,2025-04-14T22:03:45.868000+00:00,6,3,,,
Ns7qfCqSgMjQNDZN8,"Sentinel's Global Risks Weekly Roundup #15/2025: Tariff yoyo, OpenAI slashing safety testing, Iran nuclear programme negotiations, 1K H5N1 confirmed herd infections.",https://www.lesswrong.com/posts/Ns7qfCqSgMjQNDZN8/sentinel-s-global-risks-weekly-roundup-15-2025-tariff-yoyo,https://www.lesswrong.com/posts/Ns7qfCqSgMjQNDZN8/sentinel-s-global-risks-weekly-roundup-15-2025-tariff-yoyo,,2025-04-14T19:11:20.977000+00:00,42,0,,,
nssvbGtDN8pwsCEKh,Offer: Team Conflict Counseling for AI Safety Orgs,https://www.lesswrong.com/posts/nssvbGtDN8pwsCEKh/offer-team-conflict-counseling-for-ai-safety-orgs,https://www.lesswrong.com/posts/nssvbGtDN8pwsCEKh/offer-team-conflict-counseling-for-ai-safety-orgs,,2025-04-14T15:17:00.835000+00:00,19,1,,,
rA5MtjbfpmYZNN2iR,A Solution to Sandbagging and other Self-Provable Misalignment: Constitutional AI Detectives,https://www.lesswrong.com/posts/rA5MtjbfpmYZNN2iR/a-solution-to-sandbagging-and-other-self-provable,https://www.lesswrong.com/posts/rA5MtjbfpmYZNN2iR/a-solution-to-sandbagging-and-other-self-provable,,2025-04-14T10:27:24.903000+00:00,-3,2,,,
kcKnKHTHycHeRhcHF,"One-shot steering vectors cause emergent misalignment, too",https://www.lesswrong.com/posts/kcKnKHTHycHeRhcHF/one-shot-steering-vectors-cause-emergent-misalignment-too,https://www.lesswrong.com/posts/kcKnKHTHycHeRhcHF/one-shot-steering-vectors-cause-emergent-misalignment-too,,2025-04-14T06:40:41.503000+00:00,98,6,,,
