id,title,url,pageUrl,author,createdAt,score,commentCount,wordCount,tags,excerpt
etqbEF4yWoGBEaPro,On the Meta and DeepMind Safety Frameworks,https://www.lesswrong.com/posts/etqbEF4yWoGBEaPro/on-the-meta-and-deepmind-safety-frameworks,https://www.lesswrong.com/posts/etqbEF4yWoGBEaPro/on-the-meta-and-deepmind-safety-frameworks,,2025-02-07T13:10:08.449000+00:00,45,1,,,
gTt2J5uJ4mrTWkncF,Intelsat as a Model for International AGI Governance,https://www.lesswrong.com/posts/gTt2J5uJ4mrTWkncF/intelsat-as-a-model-for-international-agi-governance,https://www.lesswrong.com/posts/gTt2J5uJ4mrTWkncF/intelsat-as-a-model-for-international-agi-governance,,2025-03-13T12:58:11.692000+00:00,45,0,,,
kjbq7T7Z2vEDoPw95,Ketamine part 2: What do in vitro studies tell us about safety?,https://www.lesswrong.com/posts/kjbq7T7Z2vEDoPw95/ketamine-part-2-what-do-in-vitro-studies-tell-us-about,https://www.lesswrong.com/posts/kjbq7T7Z2vEDoPw95/ketamine-part-2-what-do-in-vitro-studies-tell-us-about,,2025-09-07T17:10:09.462000+00:00,44,0,,,
7zhAwcBri7yupStKy,Here’s 18 Applications of Deception Probes,https://www.lesswrong.com/posts/7zhAwcBri7yupStKy/here-s-18-applications-of-deception-probes,https://www.lesswrong.com/posts/7zhAwcBri7yupStKy/here-s-18-applications-of-deception-probes,,2025-08-28T18:59:37.797000+00:00,44,0,,,
h89L5FMAkEBNsZ3xM,A single principle related to many Alignment subproblems?,https://www.lesswrong.com/posts/h89L5FMAkEBNsZ3xM/a-single-principle-related-to-many-alignment-subproblems-2,https://www.lesswrong.com/posts/h89L5FMAkEBNsZ3xM/a-single-principle-related-to-many-alignment-subproblems-2,,2025-04-30T09:49:21.181000+00:00,43,34,,,
SAkFA5jHzzD5JWWxC,Alignment Is Not All You Need,https://www.lesswrong.com/posts/SAkFA5jHzzD5JWWxC/alignment-is-not-all-you-need,https://www.lesswrong.com/posts/SAkFA5jHzzD5JWWxC/alignment-is-not-all-you-need,,2025-01-02T17:50:00.486000+00:00,43,10,,,
kMiwjx6QyyBBTcjxt,Does the Universal Geometry of Embeddings paper have big implications for interpretability?,https://www.lesswrong.com/posts/kMiwjx6QyyBBTcjxt/does-the-universal-geometry-of-embeddings-paper-have-big,https://www.lesswrong.com/posts/kMiwjx6QyyBBTcjxt/does-the-universal-geometry-of-embeddings-paper-have-big,,2025-05-26T18:20:48.111000+00:00,43,6,,,
6DfWFtL7mcs3vnHPn,Should AI Developers Remove Discussion of AI Misalignment from AI Training Data?,https://www.lesswrong.com/posts/6DfWFtL7mcs3vnHPn/should-ai-developers-remove-discussion-of-ai-misalignment,https://www.lesswrong.com/posts/6DfWFtL7mcs3vnHPn/should-ai-developers-remove-discussion-of-ai-misalignment,,2025-10-23T15:12:51.392000+00:00,43,3,,,
XGHf7EY3CK4KorBpw,Understanding LLMs: Insights from Mechanistic Interpretability,https://www.lesswrong.com/posts/XGHf7EY3CK4KorBpw/understanding-llms-insights-from-mechanistic,https://www.lesswrong.com/posts/XGHf7EY3CK4KorBpw/understanding-llms-insights-from-mechanistic,,2025-08-30T16:50:07.429000+00:00,43,2,,,
vkdpw2vCnspK9t7nA,My January alignment theory Nanowrimo,https://www.lesswrong.com/posts/vkdpw2vCnspK9t7nA/my-january-alignment-theory-nanowrimo,https://www.lesswrong.com/posts/vkdpw2vCnspK9t7nA/my-january-alignment-theory-nanowrimo,,2025-01-02T00:07:24.050000+00:00,42,2,,,
kBgySGcASWa4FWdD9,Paths and waystations in AI safety,https://www.lesswrong.com/posts/kBgySGcASWa4FWdD9/paths-and-waystations-in-ai-safety-1,https://www.lesswrong.com/posts/kBgySGcASWa4FWdD9/paths-and-waystations-in-ai-safety-1,,2025-03-11T18:52:57.772000+00:00,42,1,,,
Ns7qfCqSgMjQNDZN8,"Sentinel's Global Risks Weekly Roundup #15/2025: Tariff yoyo, OpenAI slashing safety testing, Iran nuclear programme negotiations, 1K H5N1 confirmed herd infections.",https://www.lesswrong.com/posts/Ns7qfCqSgMjQNDZN8/sentinel-s-global-risks-weekly-roundup-15-2025-tariff-yoyo,https://www.lesswrong.com/posts/Ns7qfCqSgMjQNDZN8/sentinel-s-global-risks-weekly-roundup-15-2025-tariff-yoyo,,2025-04-14T19:11:20.977000+00:00,42,0,,,
yAwnYoeCz7PqeNrtL,Lectures on statistical learning theory for alignment researchers,https://www.lesswrong.com/posts/yAwnYoeCz7PqeNrtL/lectures-on-statistical-learning-theory-for-alignment,https://www.lesswrong.com/posts/yAwnYoeCz7PqeNrtL/lectures-on-statistical-learning-theory-for-alignment,,2025-10-01T08:36:52.525000+00:00,41,1,,,
Z8KLLHvsEkukxpTCD,‘GiveWell for AI Safety’: Lessons learned in a week,https://www.lesswrong.com/posts/Z8KLLHvsEkukxpTCD/givewell-for-ai-safety-lessons-learned-in-a-week,https://www.lesswrong.com/posts/Z8KLLHvsEkukxpTCD/givewell-for-ai-safety-lessons-learned-in-a-week,,2025-05-30T18:38:05.473000+00:00,41,0,,,
GvMakH65LS86RFn5x,Rolling Thresholds for AGI Scaling Regulation,https://www.lesswrong.com/posts/GvMakH65LS86RFn5x/rolling-thresholds-for-agi-scaling-regulation,https://www.lesswrong.com/posts/GvMakH65LS86RFn5x/rolling-thresholds-for-agi-scaling-regulation,,2025-01-12T01:30:23.797000+00:00,40,6,,,
eR69f3hi5ozxchhYg,Scaling Wargaming for Global Catastrophic Risks with AI,https://www.lesswrong.com/posts/eR69f3hi5ozxchhYg/scaling-wargaming-for-global-catastrophic-risks-with-ai,https://www.lesswrong.com/posts/eR69f3hi5ozxchhYg/scaling-wargaming-for-global-catastrophic-risks-with-ai,,2025-01-18T15:10:39.696000+00:00,40,2,,,
qhjNejRxbMGQp4wHt,How Fast Can Algorithms Advance Capabilities? | Epoch Gradient Update,https://www.lesswrong.com/posts/qhjNejRxbMGQp4wHt/how-fast-can-algorithms-advance-capabilities-or-epoch,https://www.lesswrong.com/posts/qhjNejRxbMGQp4wHt/how-fast-can-algorithms-advance-capabilities-or-epoch,,2025-05-16T21:38:46.822000+00:00,39,10,,,
CXYf7kGBecZMajrXC,Validating against a misalignment detector is very different to training against one,https://www.lesswrong.com/posts/CXYf7kGBecZMajrXC/validating-against-a-misalignment-detector-is-very-different,https://www.lesswrong.com/posts/CXYf7kGBecZMajrXC/validating-against-a-misalignment-detector-is-very-different,,2025-03-04T15:41:04.692000+00:00,39,4,,,
uwXajjhGeiYBGfz85,AI misbehaviour in the wild from Andon Labs' Safety Report,https://www.lesswrong.com/posts/uwXajjhGeiYBGfz85/ai-misbehaviour-in-the-wild-from-andon-labs-safety-report,https://www.lesswrong.com/posts/uwXajjhGeiYBGfz85/ai-misbehaviour-in-the-wild-from-andon-labs-safety-report,,2025-08-28T15:10:06.519000+00:00,39,0,,,
cus5CGmLrjBRgcPSF,"System 2 Alignment: Deliberation, Review, and Thought Management",https://www.lesswrong.com/posts/cus5CGmLrjBRgcPSF/system-2-alignment-deliberation-review-and-thought,https://www.lesswrong.com/posts/cus5CGmLrjBRgcPSF/system-2-alignment-deliberation-review-and-thought,,2025-02-13T19:17:56.868000+00:00,39,0,,,
p28GHSYskzsGKvABH,I underestimated safety research speedups from safe AI,https://www.lesswrong.com/posts/p28GHSYskzsGKvABH/i-underestimated-safety-research-speedups-from-safe-ai,https://www.lesswrong.com/posts/p28GHSYskzsGKvABH/i-underestimated-safety-research-speedups-from-safe-ai,,2025-06-29T13:29:44.904000+00:00,38,2,,,
wzTieM48mzYxLdYPi,AI Safety Research Futarchy: Using Prediction Markets to Choose Research Projects for MARS,https://www.lesswrong.com/posts/wzTieM48mzYxLdYPi/ai-safety-research-futarchy-using-prediction-markets-to,https://www.lesswrong.com/posts/wzTieM48mzYxLdYPi/ai-safety-research-futarchy-using-prediction-markets-to,,2025-09-30T15:37:49.366000+00:00,37,10,,,
5JJ4AxQRzJGWdj4pN,Building Big Science from the Bottom-Up: A Fractal Approach to AI Safety,https://www.lesswrong.com/posts/5JJ4AxQRzJGWdj4pN/building-big-science-from-the-bottom-up-a-fractal-approach,https://www.lesswrong.com/posts/5JJ4AxQRzJGWdj4pN/building-big-science-from-the-bottom-up-a-fractal-approach,,2025-01-07T03:08:51.447000+00:00,37,2,,,
x59FhzuM9yuvZHAHW,Scaling Laws for Scalable Oversight,https://www.lesswrong.com/posts/x59FhzuM9yuvZHAHW/scaling-laws-for-scalable-oversight,https://www.lesswrong.com/posts/x59FhzuM9yuvZHAHW/scaling-laws-for-scalable-oversight,,2025-04-30T12:13:32.412000+00:00,37,1,,,
qSDvzyh7LgsAJfehk,AI Safety x Physics Grand Challenge,https://www.lesswrong.com/posts/qSDvzyh7LgsAJfehk/ai-safety-x-physics-grand-challenge,https://www.lesswrong.com/posts/qSDvzyh7LgsAJfehk/ai-safety-x-physics-grand-challenge,,2025-07-23T21:41:18.023000+00:00,37,0,,,
zjqrSKZuRLnjAniyo,"Illusory Safety: Redteaming DeepSeek R1 and the Strongest Fine-Tunable Models of OpenAI, Anthropic, and Google",https://www.lesswrong.com/posts/zjqrSKZuRLnjAniyo/illusory-safety-redteaming-deepseek-r1-and-the-strongest,https://www.lesswrong.com/posts/zjqrSKZuRLnjAniyo/illusory-safety-redteaming-deepseek-r1-and-the-strongest,,2025-02-07T03:57:30.904000+00:00,37,0,,,
PK2EmWmzngC6hPPDM,"We don't want to post again ""This might be the last AI Safety Camp""",https://www.lesswrong.com/posts/PK2EmWmzngC6hPPDM/we-don-t-want-to-post-again-this-might-be-the-last-ai-safety,https://www.lesswrong.com/posts/PK2EmWmzngC6hPPDM/we-don-t-want-to-post-again-this-might-be-the-last-ai-safety,,2025-01-21T12:03:33.171000+00:00,36,17,,,
Kd2cbLXQxCCRRQDcH,Theory of Change for AI Safety Camp,https://www.lesswrong.com/posts/Kd2cbLXQxCCRRQDcH/theory-of-change-for-ai-safety-camp,https://www.lesswrong.com/posts/Kd2cbLXQxCCRRQDcH/theory-of-change-for-ai-safety-camp,,2025-01-22T22:07:10.664000+00:00,36,3,,,
sLZQrwQnPswNTEbWi,"Upcoming Workshop on Post-AGI Economics, Culture, and Governance",https://www.lesswrong.com/posts/sLZQrwQnPswNTEbWi/upcoming-workshop-on-post-agi-economics-culture-and,https://www.lesswrong.com/posts/sLZQrwQnPswNTEbWi/upcoming-workshop-on-post-agi-economics-culture-and,,2025-10-28T21:55:42.867000+00:00,36,1,,,
FqpAPC48CzAtvfx5C,Automating AI Safety: What we can do today,https://www.lesswrong.com/posts/FqpAPC48CzAtvfx5C/automating-ai-safety-what-we-can-do-today,https://www.lesswrong.com/posts/FqpAPC48CzAtvfx5C/automating-ai-safety-what-we-can-do-today,,2025-07-25T14:49:33.440000+00:00,36,0,,,
LSJx5EnQEW6s5Juw6,No-self as an alignment target,https://www.lesswrong.com/posts/LSJx5EnQEW6s5Juw6/no-self-as-an-alignment-target,https://www.lesswrong.com/posts/LSJx5EnQEW6s5Juw6/no-self-as-an-alignment-target,,2025-05-13T01:48:29.456000+00:00,35,5,,,
ciw6DCdywoXk7yrdw,New homepage for AI safety resources – AISafety.com redesign,https://www.lesswrong.com/posts/ciw6DCdywoXk7yrdw/new-homepage-for-ai-safety-resources-aisafety-com-redesign,https://www.lesswrong.com/posts/ciw6DCdywoXk7yrdw/new-homepage-for-ai-safety-resources-aisafety-com-redesign,,2025-11-05T10:33:04.719000+00:00,35,2,,,
MDWGcNHkZ3NPEzcnp,Call for Collaboration: Renormalization for AI safety ,https://www.lesswrong.com/posts/MDWGcNHkZ3NPEzcnp/call-for-collaboration-renormalization-for-ai-safety,https://www.lesswrong.com/posts/MDWGcNHkZ3NPEzcnp/call-for-collaboration-renormalization-for-ai-safety,,2025-03-31T21:01:56.500000+00:00,35,0,,,
bc5ohMwAyshdwJkDt,Forecasting Frontier Language Model Agent Capabilities,https://www.lesswrong.com/posts/bc5ohMwAyshdwJkDt/forecasting-frontier-language-model-agent-capabilities,https://www.lesswrong.com/posts/bc5ohMwAyshdwJkDt/forecasting-frontier-language-model-agent-capabilities,,2025-02-24T16:51:32.022000+00:00,35,0,,,
Em9sihEZmbofZKc2t,"A Concrete Roadmap towards Safety Cases based on
Chain-of-Thought Monitoring",https://www.lesswrong.com/posts/Em9sihEZmbofZKc2t/a-concrete-roadmap-towards-safety-cases-based-on-chain-of,https://www.lesswrong.com/posts/Em9sihEZmbofZKc2t/a-concrete-roadmap-towards-safety-cases-based-on-chain-of,,2025-10-23T11:34:55.397000+00:00,34,2,,,
NDotm7oLHfR56g4sD,Why do misalignment risks increase as AIs get more capable?,https://www.lesswrong.com/posts/NDotm7oLHfR56g4sD/why-do-misalignment-risks-increase-as-ais-get-more-capable,https://www.lesswrong.com/posts/NDotm7oLHfR56g4sD/why-do-misalignment-risks-increase-as-ais-get-more-capable,,2025-04-11T03:06:50.928000+00:00,33,6,,,
x6ffKSHXxxbueYrHE,Widening AI Safety's talent pipeline by meeting people where they are,https://www.lesswrong.com/posts/x6ffKSHXxxbueYrHE/widening-ai-safety-s-talent-pipeline-by-meeting-people-where,https://www.lesswrong.com/posts/x6ffKSHXxxbueYrHE/widening-ai-safety-s-talent-pipeline-by-meeting-people-where,,2025-09-25T20:50:44.452000+00:00,33,3,,,
EgRJtwQurNzz8CEfJ,Dodging systematic human errors in scalable oversight,https://www.lesswrong.com/posts/EgRJtwQurNzz8CEfJ/dodging-systematic-human-errors-in-scalable-oversight,https://www.lesswrong.com/posts/EgRJtwQurNzz8CEfJ/dodging-systematic-human-errors-in-scalable-oversight,,2025-05-14T15:19:39.352000+00:00,33,3,,,
vxSGDLGRtfcf6FWBg,"Top AI safety newsletters, books, podcasts, etc – new AISafety.com resource",https://www.lesswrong.com/posts/vxSGDLGRtfcf6FWBg/top-ai-safety-newsletters-books-podcasts-etc-new-aisafety,https://www.lesswrong.com/posts/vxSGDLGRtfcf6FWBg/top-ai-safety-newsletters-books-podcasts-etc-new-aisafety,,2025-03-04T17:01:18.758000+00:00,33,2,,,
y5cYisQ2QHiSbQbhk,"Prospects for Alignment Automation:
Interpretability Case Study",https://www.lesswrong.com/posts/y5cYisQ2QHiSbQbhk/prospects-for-alignment-automation-interpretability-case,https://www.lesswrong.com/posts/y5cYisQ2QHiSbQbhk/prospects-for-alignment-automation-interpretability-case,,2025-03-21T14:05:51.528000+00:00,32,5,,,
bWYisdRccDDHbista,"Why did interest in ""AI risk"" and ""AI safety"" spike in June and July 2025? (Google Trends)",https://www.lesswrong.com/posts/bWYisdRccDDHbista/why-did-interest-in-ai-risk-and-ai-safety-spike-in-june-and,https://www.lesswrong.com/posts/bWYisdRccDDHbista/why-did-interest-in-ai-risk-and-ai-safety-spike-in-june-and,,2025-08-16T15:22:46.237000+00:00,32,4,,,
yEJwJzG2o3cwDSDqP,Why I'm Posting AI-Safety-Related Clips On TikTok,https://www.lesswrong.com/posts/yEJwJzG2o3cwDSDqP/why-i-m-posting-ai-safety-related-clips-on-tiktok,https://www.lesswrong.com/posts/yEJwJzG2o3cwDSDqP/why-i-m-posting-ai-safety-related-clips-on-tiktok,,2025-08-12T22:50:22.487000+00:00,32,1,,,
CCT7Qc8rSeRs7r5GL,Beliefs about formal methods and AI safety,https://www.lesswrong.com/posts/CCT7Qc8rSeRs7r5GL/beliefs-about-formal-methods-and-ai-safety,https://www.lesswrong.com/posts/CCT7Qc8rSeRs7r5GL/beliefs-about-formal-methods-and-ai-safety,,2025-10-23T16:43:24.911000+00:00,32,0,,,
DqaoPNqhQhwBFqWue,Principles for Picking Practical Interpretability Projects,https://www.lesswrong.com/posts/DqaoPNqhQhwBFqWue/principles-for-picking-practical-interpretability-projects,https://www.lesswrong.com/posts/DqaoPNqhQhwBFqWue/principles-for-picking-practical-interpretability-projects,,2025-07-15T17:38:25.221000+00:00,32,0,,,
xAsviBJGSBBtgBiCw,The Best Way to Align an LLM: Is Inner Alignment Now a Solved Problem?,https://www.lesswrong.com/posts/xAsviBJGSBBtgBiCw/the-best-way-to-align-an-llm-is-inner-alignment-now-a-solved,https://www.lesswrong.com/posts/xAsviBJGSBBtgBiCw/the-best-way-to-align-an-llm-is-inner-alignment-now-a-solved,,2025-05-28T06:21:42.324000+00:00,31,34,,,
SebmGh9HYdd8GZtHA,"""The Urgency of Interpretability"" (Dario Amodei)",https://www.lesswrong.com/posts/SebmGh9HYdd8GZtHA/the-urgency-of-interpretability-dario-amodei,https://www.lesswrong.com/posts/SebmGh9HYdd8GZtHA/the-urgency-of-interpretability-dario-amodei,,2025-04-27T04:31:50.090000+00:00,31,23,,,
syEwQzC6LQywQDrFi,What is it to solve the alignment problem?,https://www.lesswrong.com/posts/syEwQzC6LQywQDrFi/what-is-it-to-solve-the-alignment-problem-2,https://www.lesswrong.com/posts/syEwQzC6LQywQDrFi/what-is-it-to-solve-the-alignment-problem-2,,2025-02-13T18:42:07.215000+00:00,31,6,,,
LH9SoGvgSwqGtcFwk,Misalignment and Roleplaying: Are Misaligned LLMs Acting Out Sci-Fi Stories?,https://www.lesswrong.com/posts/LH9SoGvgSwqGtcFwk/misalignment-and-roleplaying-are-misaligned-llms-acting-out,https://www.lesswrong.com/posts/LH9SoGvgSwqGtcFwk/misalignment-and-roleplaying-are-misaligned-llms-acting-out,,2025-09-24T02:09:24.362000+00:00,31,5,,,
KbFuuaBKRP7FcAADL,Transformers Don't Need LayerNorm at Inference Time: Implications for Interpretability,https://www.lesswrong.com/posts/KbFuuaBKRP7FcAADL/transformers-don-t-need-layernorm-at-inference-time,https://www.lesswrong.com/posts/KbFuuaBKRP7FcAADL/transformers-don-t-need-layernorm-at-inference-time,,2025-07-23T14:55:13.283000+00:00,31,0,,,
eaEqAzGN3uJfpfGoc,"Trusted monitoring, but with deception probes.",https://www.lesswrong.com/posts/eaEqAzGN3uJfpfGoc/trusted-monitoring-but-with-deception-probes,https://www.lesswrong.com/posts/eaEqAzGN3uJfpfGoc/trusted-monitoring-but-with-deception-probes,,2025-07-23T05:26:52.399000+00:00,31,0,,,
nZtAkGmDELMnLJMQ5,AXRP Episode 45 - Samuel Albanie on DeepMind’s AGI Safety Approach,https://www.lesswrong.com/posts/nZtAkGmDELMnLJMQ5/axrp-episode-45-samuel-albanie-on-deepmind-s-agi-safety,https://www.lesswrong.com/posts/nZtAkGmDELMnLJMQ5/axrp-episode-45-samuel-albanie-on-deepmind-s-agi-safety,,2025-07-06T23:00:03.659000+00:00,31,0,,,
pCMmLiBcHbKohQgwA,"I replicated the Anthropic alignment faking experiment on other models, and they didn't fake alignment",https://www.lesswrong.com/posts/pCMmLiBcHbKohQgwA/i-replicated-the-anthropic-alignment-faking-experiment-on,https://www.lesswrong.com/posts/pCMmLiBcHbKohQgwA/i-replicated-the-anthropic-alignment-faking-experiment-on,,2025-05-30T18:57:11.169000+00:00,31,0,,,
yacqE5gD5jHywiFKC,The Alignment Mapping Program: Forging Independent Thinkers in AI Safety - A Pilot Retrospective,https://www.lesswrong.com/posts/yacqE5gD5jHywiFKC/the-alignment-mapping-program-forging-independent-thinkers,https://www.lesswrong.com/posts/yacqE5gD5jHywiFKC/the-alignment-mapping-program-forging-independent-thinkers,,2025-01-10T16:22:16.905000+00:00,31,0,,,
tdrK7r4QA3ifbt2Ty,Is AI Alignment Enough?,https://www.lesswrong.com/posts/tdrK7r4QA3ifbt2Ty/is-ai-alignment-enough,https://www.lesswrong.com/posts/tdrK7r4QA3ifbt2Ty/is-ai-alignment-enough,,2025-01-10T18:57:48.409000+00:00,30,6,,,
nwx6duiDZcHatbpPT,Early Signs of Steganographic Capabilities in Frontier LLMs,https://www.lesswrong.com/posts/nwx6duiDZcHatbpPT/untitled-draft-6osz,https://www.lesswrong.com/posts/nwx6duiDZcHatbpPT/untitled-draft-6osz,,2025-07-04T16:36:54.136000+00:00,30,5,,,
QpaWHYEQomyQTBKw5,Nonpartisan AI safety,https://www.lesswrong.com/posts/QpaWHYEQomyQTBKw5/nonpartisan-ai-safety,https://www.lesswrong.com/posts/QpaWHYEQomyQTBKw5/nonpartisan-ai-safety,,2025-02-10T14:55:50.913000+00:00,30,4,,,
Ws6KS7DtQ3F9Gv8ym,Announcing Trajectory Labs - A Toronto AI Safety Office,https://www.lesswrong.com/posts/Ws6KS7DtQ3F9Gv8ym/announcing-trajectory-labs-a-toronto-ai-safety-office,https://www.lesswrong.com/posts/Ws6KS7DtQ3F9Gv8ym/announcing-trajectory-labs-a-toronto-ai-safety-office,,2025-05-13T21:04:11.271000+00:00,30,3,,,
rRLPycsLdjFpZ4cKe,AI Safety Law-a-thon: We need more technical AI Safety researchers to join!,https://www.lesswrong.com/events/rRLPycsLdjFpZ4cKe/ai-safety-law-a-thon-we-need-more-technical-ai-safety,https://www.lesswrong.com/events/rRLPycsLdjFpZ4cKe/ai-safety-law-a-thon-we-need-more-technical-ai-safety,,2025-09-10T10:12:29.352000+00:00,30,2,,,
HYkg6kwqhCQT5uYuK,EIS XV: A New Proof of Concept for Useful Interpretability,https://www.lesswrong.com/posts/HYkg6kwqhCQT5uYuK/eis-xv-a-new-proof-of-concept-for-useful-interpretability,https://www.lesswrong.com/posts/HYkg6kwqhCQT5uYuK/eis-xv-a-new-proof-of-concept-for-useful-interpretability,,2025-03-17T20:05:30.580000+00:00,30,2,,,
8QjAnWyuE9fktPRgS,AI Safety Field Growth Analysis 2025,https://www.lesswrong.com/posts/8QjAnWyuE9fktPRgS/ai-safety-field-growth-analysis-2025,https://www.lesswrong.com/posts/8QjAnWyuE9fktPRgS/ai-safety-field-growth-analysis-2025,,2025-09-27T17:03:08.766000+00:00,29,13,,,
XLNxrFfkyrdktuzqn,Why would AI companies use human-level AI to do alignment research?,https://www.lesswrong.com/posts/XLNxrFfkyrdktuzqn/why-would-ai-companies-use-human-level-ai-to-do-alignment,https://www.lesswrong.com/posts/XLNxrFfkyrdktuzqn/why-would-ai-companies-use-human-level-ai-to-do-alignment,,2025-04-25T19:12:56.202000+00:00,29,8,,,
Ckhek3mXXq7TWvvEh,Lessons from a year of university AI safety field building,https://www.lesswrong.com/posts/Ckhek3mXXq7TWvvEh/lessons-from-a-year-of-university-ai-safety-field-building,https://www.lesswrong.com/posts/Ckhek3mXXq7TWvvEh/lessons-from-a-year-of-university-ai-safety-field-building,,2025-06-06T14:35:14.533000+00:00,29,3,,,
f9dgyttsuC4sK3Nn7,Contest for Better AGI Safety Plans,https://www.lesswrong.com/posts/f9dgyttsuC4sK3Nn7/contest-for-better-agi-safety-plans,https://www.lesswrong.com/posts/f9dgyttsuC4sK3Nn7/contest-for-better-agi-safety-plans,,2025-07-03T17:02:41.064000+00:00,29,1,,,
wKTwdgZDo479EhmJL,The Alignment Project by UK AISI,https://www.lesswrong.com/posts/wKTwdgZDo479EhmJL/the-alignment-project-by-uk-aisi-1,https://www.lesswrong.com/posts/wKTwdgZDo479EhmJL/the-alignment-project-by-uk-aisi-1,,2025-08-01T09:52:37.314000+00:00,29,0,,,
8buEtNxCScYpjzgW8,We won’t get AIs smart enough to solve alignment but too dumb to rebel,https://www.lesswrong.com/posts/8buEtNxCScYpjzgW8/we-won-t-get-ais-smart-enough-to-solve-alignment-but-too,https://www.lesswrong.com/posts/8buEtNxCScYpjzgW8/we-won-t-get-ais-smart-enough-to-solve-alignment-but-too,,2025-10-06T21:49:05.595000+00:00,28,16,,,
De5eNbSpmmSwhuivW,Is theory good or bad for AI safety?,https://www.lesswrong.com/posts/De5eNbSpmmSwhuivW/is-theory-good-or-bad-for-ai-safety,https://www.lesswrong.com/posts/De5eNbSpmmSwhuivW/is-theory-good-or-bad-for-ai-safety,,2025-01-19T10:32:08.772000+00:00,28,1,,,
ZwXspKtgbXLGKFx4B,How we spent our first two weeks as an independent AI safety research group,https://www.lesswrong.com/posts/ZwXspKtgbXLGKFx4B/how-we-spent-our-first-two-weeks-as-an-independent-ai-safety,https://www.lesswrong.com/posts/ZwXspKtgbXLGKFx4B/how-we-spent-our-first-two-weeks-as-an-independent-ai-safety,,2025-08-11T19:32:39.371000+00:00,28,0,,,
y6rBarAPTLmuhn9PJ,Takeaways from sketching a control safety case,https://www.lesswrong.com/posts/y6rBarAPTLmuhn9PJ/takeaways-from-sketching-a-control-safety-case,https://www.lesswrong.com/posts/y6rBarAPTLmuhn9PJ/takeaways-from-sketching-a-control-safety-case,,2025-01-31T04:43:45.917000+00:00,28,0,,,
TQbptN7F4ijPnQRLy,Video and transcript of talk on automating alignment research,https://www.lesswrong.com/posts/TQbptN7F4ijPnQRLy/video-and-transcript-of-talk-on-automating-alignment,https://www.lesswrong.com/posts/TQbptN7F4ijPnQRLy/video-and-transcript-of-talk-on-automating-alignment,,2025-04-30T17:43:06.557000+00:00,27,0,,,
9htmQx5wiePqTtZuL,Deceptive Alignment and Homuncularity,https://www.lesswrong.com/posts/9htmQx5wiePqTtZuL/deceptive-alignment-and-homuncularity,https://www.lesswrong.com/posts/9htmQx5wiePqTtZuL/deceptive-alignment-and-homuncularity,,2025-01-16T13:55:19.161000+00:00,26,12,,,
kiCZzHDkRtupek2mc,My Failed AI Safety Research Projects (Q1/Q2 2025),https://www.lesswrong.com/posts/kiCZzHDkRtupek2mc/my-failed-ai-safety-research-projects-q1-q2-2025,https://www.lesswrong.com/posts/kiCZzHDkRtupek2mc/my-failed-ai-safety-research-projects-q1-q2-2025,,2025-06-19T03:55:40.363000+00:00,26,3,,,
46kxzHbTMXBhrSgZL,Will Non-Dual Crap Cause Emergent Misalignment?,https://www.lesswrong.com/posts/46kxzHbTMXBhrSgZL/will-non-dual-crap-cause-emergent-misalignment,https://www.lesswrong.com/posts/46kxzHbTMXBhrSgZL/will-non-dual-crap-cause-emergent-misalignment,,2025-09-02T00:12:09.867000+00:00,26,2,,,
EFohZdFPGj2iphnvB,Do Self-Perceived Superintelligent LLMs Exhibit Misalignment?,https://www.lesswrong.com/posts/EFohZdFPGj2iphnvB/do-self-perceived-superintelligent-llms-exhibit-misalignment,https://www.lesswrong.com/posts/EFohZdFPGj2iphnvB/do-self-perceived-superintelligent-llms-exhibit-misalignment,,2025-06-29T11:06:42.799000+00:00,26,2,,,
TFToqpaKMhcjAEY5E,AXRP Episode 40 - Jason Gross on Compact Proofs and Interpretability,https://www.lesswrong.com/posts/TFToqpaKMhcjAEY5E/axrp-episode-40-jason-gross-on-compact-proofs-and,https://www.lesswrong.com/posts/TFToqpaKMhcjAEY5E/axrp-episode-40-jason-gross-on-compact-proofs-and,,2025-03-28T18:40:01.856000+00:00,26,0,,,
tgHps2cxiGDkNxNZN,Finding Emergent Misalignment,https://www.lesswrong.com/posts/tgHps2cxiGDkNxNZN/finding-emergent-misalignment,https://www.lesswrong.com/posts/tgHps2cxiGDkNxNZN/finding-emergent-misalignment,,2025-03-26T17:33:46.792000+00:00,26,0,,,
iJzDm6h5a2CK9etYZ,A Conservative Vision For AI Alignment,https://www.lesswrong.com/posts/iJzDm6h5a2CK9etYZ/a-conservative-vision-for-ai-alignment,https://www.lesswrong.com/posts/iJzDm6h5a2CK9etYZ/a-conservative-vision-for-ai-alignment,,2025-08-21T18:14:11.139000+00:00,25,34,,,
524pFXTPD8iDWmX4x,Technical Acceleration Methods for AI Safety: Summary from October 2025 Symposium,https://www.lesswrong.com/posts/524pFXTPD8iDWmX4x/technical-acceleration-methods-for-ai-safety-summary-from,https://www.lesswrong.com/posts/524pFXTPD8iDWmX4x/technical-acceleration-methods-for-ai-safety-summary-from,,2025-10-22T21:33:02.358000+00:00,25,2,,,
